intent_slot_only_1	an email	send_email	EMAIL	an <message_type>email</message_type>						
intent_slot_only_8956	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_8957	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_8958	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_8959	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_8960	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_8961	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_8962	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_8963	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_8964	gmail inbox	email_other	EMAIL	gmail inbox						
intent_slot_only_8965	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_8966	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_8967	Clear all my email	email_other	EMAIL	Clear all my <message_type>email</message_type>						
intent_slot_only_8968	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_8969	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_8970	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_8971	Send it	email_other	EMAIL	Send it						
intent_slot_only_8972	what's in my inbox?	email_other	EMAIL	what's in my inbox						
intent_slot_only_8973	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_8974	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_8975	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_8976	gmail inbox	email_other	EMAIL	gmail inbox						
intent_slot_only_8977	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_8978	I would like to dictate an email	send_email	EMAIL	i would like to dictate an <message_type>email</message_type>						
intent_slot_only_8979	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_8980	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_8981	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_8982	Do I have any new email?	email_other	EMAIL	Do I have any new <message_type>email</message_type>?						
intent_slot_only_8983	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_8984	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_8985	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_8986	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_8987	comcast.net email	email_other	EMAIL	comcast.net <message_type>email</message_type>						
intent_slot_only_8988	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_8989	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_8990	Send email	send_email	EMAIL	send <message_type>email</message_type>						
intent_slot_only_8991	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_8992	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_8993	Do I have any new email?	email_other	EMAIL	Do I have any new <message_type>email</message_type>?						
intent_slot_only_8994	Do I have any new email?	email_other	EMAIL	Do I have any new <message_type>email</message_type>?						
intent_slot_only_8995	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_8996	gmail inbox	email_other	EMAIL	gmail inbox						
intent_slot_only_8997	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_8998	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_8999	Yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9000	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9001	Check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9002	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_9003	Email	send_email	EMAIL	email						
intent_slot_only_9004	gmail inbox	email_other	EMAIL	gmail inbox						
intent_slot_only_9005	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_9006	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9007	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9008	gmail inbox	email_other	EMAIL	gmail inbox						
intent_slot_only_9009	Do I have any email in my personal account?	email_other	EMAIL	Do I have any <message_type>email</message_type> in my personal account?						
intent_slot_only_9010	gmail inbox	email_other	EMAIL	gmail inbox						
intent_slot_only_9011	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_9012	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9013	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9014	AOL mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_9015	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9016	AOL mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_9017	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9018	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9019	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9020	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9021	AOL mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_9022	gmail inbox	email_other	EMAIL	gmail inbox						
intent_slot_only_9023	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_9024	gmail inbox	email_other	EMAIL	gmail inbox						
intent_slot_only_9025	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9026	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9027	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_9028	compose an email	send_email	EMAIL	compose an <message_type>email</message_type>						
intent_slot_only_9029	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_9030	gmail inbox	email_other	EMAIL	gmail inbox						
intent_slot_only_9031	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9032	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9033	Show me my emails	email_other	EMAIL	Show me my <message_type>emails</message_type>						
intent_slot_only_9034	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9035	Yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9036	AOL mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_9037	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9038	Search email from Emily email address	email_other	EMAIL	Search <message_type>email</message_type> from Emily email address						
intent_slot_only_9039	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_9040	gmail inbox	email_other	EMAIL	gmail inbox						
intent_slot_only_9041	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9042	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9043	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9044	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9045	Do I have any new email?	email_other	EMAIL	Do I have any new <message_type>email</message_type>?						
intent_slot_only_9046	Email	send_email	EMAIL	email						
intent_slot_only_9047	gmail inbox	email_other	EMAIL	gmail inbox						
intent_slot_only_9048	Do I have any email in my personal account?	email_other	EMAIL	Do I have any <message_type>email</message_type> in my personal account?						
intent_slot_only_9049	gmail inbox	email_other	EMAIL	gmail inbox						
intent_slot_only_9050	AOL mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_9051	gmail inbox	email_other	EMAIL	gmail inbox						
intent_slot_only_9052	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9053	Yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9054	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9055	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9056	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_9057	gmail inbox	email_other	EMAIL	gmail inbox						
intent_slot_only_9058	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_9059	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9060	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9061	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9062	gmail inbox	email_other	EMAIL	gmail inbox						
intent_slot_only_9063	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9064	yahoo mail inbox	email_other	EMAIL	yahoo mail inbox						
intent_slot_only_9065	gmail inbox	email_other	EMAIL	gmail inbox						
intent_slot_only_9066	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9067	Do I have any new email?	email_other	EMAIL	Do I have any new <message_type>email</message_type>?						
intent_slot_only_9068	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9069	gmail inbox	email_other	EMAIL	gmail inbox						
intent_slot_only_9070	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9071	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9072	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9073	yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9074	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9075	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9076	yahoo mail inbox	email_other	EMAIL	yahoo mail inbox						
intent_slot_only_9077	aol mail	email_other	EMAIL	aol <message_type>mail</message_type>						
intent_slot_only_9078	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9079	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9080	Yahoo email	email_other	EMAIL	yahoo <message_type>email</message_type>						
intent_slot_only_9081	check my email	email_other	EMAIL	check my <message_type>email</message_type>						
intent_slot_only_9082	Yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
intent_slot_only_9083	write email	send_email	EMAIL	write <message_type>email</message_type>						
intent_slot_only_9084	Yahoo mail	email_other	EMAIL	yahoo <message_type>mail</message_type>						
