ConversationId	MessageId	MessageTimestamp	MessageFrom	MessageText	CortanaResponse	JudgedDomain	JudgedIntent	JudgedConstraints	MetaData	ConversationContext	Dataset	SampleType	Frequency	GuidelineVersion	NotCallingLU	AppFlavor	SelectionIgnore
f489a361-0dc3-43f7-9967-718ed27a01df	0	5/28/2020 3:52:09 AM	user	Go to Watts app.	OK.	NOTSURE	notsure_other	Go to Watts app.	[]		CoW	Speech	1	1.13		uwp	
f489a361-0dc3-43f7-9967-718ed27a01df	1	5/28/2020 3:52:18 AM	user_other		Sorry, I couldn't find Watts for you.				[]		CoW	Speech	1	1.13		uwp	
f4b5edf6-23f3-4b4c-b839-d599db3538fa	0	5/28/2020 5:49:37 PM	user	Meeting.	I found 2 events for today.	CALENDAR	create_calendar_entry	meeting	[]		CoW	Speech	1	1.13		uwp	
f4c7982d-809b-40aa-820e-e8ef29cdda04	0	5/31/2020 4:46:18 AM	user	Can you speak Persian?	Not on my list of skills, but I could find you the height of the Empire State Building.	WEB	web_other	can you speak persian	[]		CoW	Speech	1	1.13		uwp	
f4e40a91-bcba-4fa9-b9ef-1a95695cf521	0	5/29/2020 9:31:48 AM	user	What's today for?	According to wikipedia.org, Today, also called The Today Show, is an American news and talk morning television show that airs on NBC.	NOTSURE	other_domain	What's today for?	[]		CoW	Speech	1	1.13		uwp	
f5307fe8-46da-406c-91af-80a75deb5cbb	0	5/19/2020 6:42:23 AM	user	Kilometer.	According to wikipedia.org, The kilometre, spelt kilometer in American English, is a unit of length in the metric system, equal to one thousand metres.	WEB	web_other	kilometer	[]		CoW	Speech	1	1.13		uwp	
f5673296-3256-4b60-b784-039fab9f76dd	0	5/20/2020 9:32:30 PM	user	Is Costco is quite open at 7:00 PM today?	I'm sorry, but I can't help with that yet.	NOTSURE	other_domain	Is Costco is quite open at 7:00 PM today?	[]		CoW	Speech	1	1.13		uwp	
f589184e-93b9-46c8-a68d-b398018f52e8	0	5/8/2020 10:31:48 PM	user	Play that one for me.	I'm sorry, I can't control your music here.	NOTSURE	other_domain	Play that one for me.	[]		CoW	Speech	1	1.13		uwp	
f59cfae5-a29c-4545-bb40-91d65060ff45	0	5/27/2020 6:40:45 PM	user	Frozen song.	I found this for you.	WEB	web_other	frozen song	[]		CoW	Speech	1	1.13		uwp	
f5af8bae-45df-4fe2-98bc-b213b87a7c2e	0	5/10/2020 1:24:40 AM	user	Play some music.	I'm sorry, I can't control your music here.	NOTSURE	other_domain	Play some music.	[]		CoW	Speech	1	1.13		uwp	
f5cf8c79-fd0e-4b32-9151-c3604d2f21d5	0	5/20/2020 9:19:20 PM	user	What do I have tomorrow morning?	You don't have any events for tomorrow morning. The first one is at 3:00 PM, Sprint planning on Teams.	CALENDAR	find_calendar_entry	What do I have <start_date>tomorrow</start_date> <start_time>morning</start_time>?	[]		CoW	Speech	1	1.13		uwp	
f5d5aa15-6bb8-4f66-b07b-2a3d90215cf8	0	5/28/2020 3:27:42 AM	user	What's the weather for tomorrow in Celsius?	The forecast for tomorrow shows mostly cloudy skies with a high of 23 and a low of 19 degrees, with a good chance of rain.	NOTSURE	other_domain	What's the weather for tomorrow in Celsius?	[]		CoW	Speech	1	1.13		uwp	
f5f8c417-1125-4877-9403-00a5877fc1cf	0	5/12/2020 6:28:03 PM	user	Hey Cortana what's the weather.	Right now, it's lightly raining and 65. The forecast shows rain showers with a high of 65 and a low of 53.	NOTSURE	other_domain	Hey Cortana what's the weather.	[]		CoW	Speech	1	1.13		uwp	
f5fea3b6-e587-4c94-88e7-b2280829eabd	0	5/20/2020 9:38:43 PM	user	What's the update?	update has two distinct meanings. As a noun   it means   an act of bringing something or someone up to date, or an updated version of something. Or as a verb   it means   make more modern or up to date.	NOTSURE	other_domain	What's the update?	[]		CoW	Speech	1	1.13		uwp	
f60ec175-03de-4246-b5dd-0edf7951ec0c	0	5/3/2020 4:25:08 AM	user	Cortana show me update and security systems.	Sorry, I couldn't find Update and security systems settings for you.	NOTSURE	other_domain	Cortana show me update and security systems.	[]		CoW	Speech	1	1.13		uwp	
f638dc01-c222-490e-9900-a78d95be0056	0	5/26/2020 2:11:04 PM	user	Do I have a meeting on client side inferencing?		CALENDAR	find_calendar_entry	Do I have a meeting on <title>client side inferencing</title>?	[]		CoW	Speech	1	1.13		uwp	
f638dc01-c222-490e-9900-a78d95be0056	1	5/26/2020 2:11:08 PM	user_other		I couldn't find any events that have client side inferencing in the title.				[]		CoW	Speech	1	1.13		uwp	
f63dfa19-e185-48ae-8d81-fc0aee3dfd62	0	5/9/2020 11:25:58 PM	user	Remind me to go grocery shopping at 3:00 PM tomorrow.	Got it. I'll remind you  Tomorrow • 3:00 PM . {EarconSuccess}	REMINDER	create_single_reminder	Remind me to <reminder_text>go grocery shopping</reminder_text> at <start_time>3:00 PM</start_time> <start_date>tomorrow</start_date>.	[]		CoW	Speech	1	1.13		uwp	
f683477d-5245-4276-8ed2-8adb256218e3	0	5/12/2020 11:17:58 PM	user	Hey Cortana Yep Yep.	Sorry, I can't help with that.	COMMON	confirm	Hey Cortana Yep Yep.	[]		CoW	Speech	1	1.13		uwp	
f6b754e2-07f3-409b-b122-f24acbb101ed	0	5/15/2020 6:44:06 AM	user	So what's next Cortana.	Sorry I don't know the answer to this one, but I'm learning.	NOTSURE	ambiguous	So what's next Cortana.	[]		CoW	Speech	1	1.13		uwp	
f6d8f999-53bd-4488-bc33-8270df7a4dbb	0	5/15/2020 8:58:06 PM	user	Hey Cortana add traffic lights to my ignore list.	I added that to your Ignore list.	NOTE	add_to_note	Hey Cortana add <note_text>traffic lights</note_text> to my <title>ignore</title> <data_type>list</data_type>.	[]		CoW	Speech	1	1.13		uwp	
f763b465-0691-4fa2-8d08-1a04ec6bef47	0	5/13/2020 6:21:14 PM	user	You are a dumb puck.	I'm sorry, but I can't help with that yet.	NOTSURE	other_domain	You are a dumb puck.	[]		CoW	Speech	1	1.13		uwp	
f7d123ae-e03a-4b5a-a4bd-ceed7c4644c9	0	5/22/2020 10:17:25 AM	user	Timer interrogate.	How long should I set the timer?	ALARM	set_timer	Timer <title>interrogate</title>.	[]		CoW	Speech	1	1.13		uwp	
f7d123ae-e03a-4b5a-a4bd-ceed7c4644c9	1	5/22/2020 10:17:31 AM	user	Who are Simon at 6 seconds?	How long should I set the timer?	PEOPLE	search_people_by_name	Who are <contact_name>Simon</contact_name> at <org_name>6 seconds</org_name>?	[]	{"PreviousTurnDomain": ["alarm"], "PreviousTurnIntent": ["set_timer"], "TaskFrameGUID": ["CreateTimerActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
f7d123ae-e03a-4b5a-a4bd-ceed7c4644c9	2	5/22/2020 10:17:38 AM	user	2 hours 5 minutes 6 seconds.	I'm starting your timer for 2 hours, 5 minutes, and 6 seconds.	ALARM	set_timer	<duration>2 hours 5 minutes 6 seconds</duration>.	[]	{"PreviousTurnDomain": ["people"], "PreviousTurnIntent": ["search_people_by_name"], "TaskFrameGUID": ["CreateTimerActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
f7eddb95-dac4-4b56-b9ae-14e891e8c905	0	5/20/2020 9:54:58 PM	user	Hey Cortana define thunderstorm.	thunderstorm means   a storm with thunder and lightning and typically also heavy rain or hail.	NOTSURE	other_domain	Hey Cortana define thunderstorm.	[]		CoW	Speech	1	1.13		uwp	
f7f841cd-d6a7-4e53-acc1-548d7e0f2d49	0	5/12/2020 4:30:42 PM	user	How far is Davie?	It's around 3200 miles to  Davie, FL . You can drive there via  I-90 E  and  I-75 S  in  49  hours and  30  minutes with traffic.	NOTSURE	other_domain	How far is Davie?	[]		CoW	Speech	1	1.13		uwp	
f816b93a-21a3-4153-b9ca-57ffd0e7679e	0	5/4/2020 12:00:37 PM	user	Join the design meeting tomorrow.		CALENDAR	connect_to_meeting	Join the <title>design meeting</title> <start_date>tomorrow</start_date>.	[]		CoW	Speech	1	1.13		uwp	
f816b93a-21a3-4153-b9ca-57ffd0e7679e	1	5/4/2020 12:00:38 PM	user_other		OK.				[]		CoW	Speech	1	1.13		uwp	
f816b93a-21a3-4153-b9ca-57ffd0e7679e	2	5/4/2020 12:00:39 PM	user_other		Joining your 3:30 AM. 				[]		CoW	Speech	1	1.13		uwp	
f86d848a-49bc-4975-819d-e9d5e99edbf2	0	5/14/2020 7:14:36 AM	user	Find files by Arun.	Actually, I couldn't find that file.	FILES	file_search	Find files by <contact_name>Arun</contact_name>.	[]		CoW	Speech	1	1.13		uwp	
f875629d-0612-458b-a33d-e871924754fc	0	5/15/2020 9:02:27 PM	user	Hey Cortana open Microsoft.	Alright.	ONDEVICE	open_application	Hey Cortana open <app_name>Microsoft</app_name>.	[]		CoW	Speech	1	1.13		uwp	
f875629d-0612-458b-a33d-e871924754fc	1	5/15/2020 9:02:29 PM	user_other		Which Microsoft do you want?				[]		CoW	Speech	1	1.13		uwp	
f875629d-0612-458b-a33d-e871924754fc	2	5/15/2020 9:02:33 PM	user_other	The last one.	Alright.				[]		CoW	Speech	1	1.13		uwp	1
f875629d-0612-458b-a33d-e871924754fc	3	5/15/2020 9:02:34 PM	user_other		I'll open Microsoft Store.				[]		CoW	Speech	1	1.13		uwp	1
f87e6e95-e944-40f7-b0ce-dc77a6f09805	0	5/1/2020 6:22:58 PM	user	Sing song for me.	Give my regards to Broadway, remember me to Herald Square. Tell all the gang at Forty-Second Street, that I will soon be there.	WEB	web_other	sing song for me	[]		CoW	Speech	1	1.13		uwp	
f88df4b7-d07f-4313-ae75-c7ea553e0f41	0	5/18/2020 2:15:35 AM	user	You suck.	The odds against perfection are pretty staggering.	WEB	web_other	you suck	[]		CoW	Speech	1	1.13		uwp	
f89e245b-e948-4da4-ad6f-85d37fd2082f	0	5/29/2020 4:50:34 PM	user	Cortana remind me to forward James the meeting.		REMINDER	create_single_reminder	Cortana remind me to <reminder_text>forward James the meeting</reminder_text>.	[]		CoW	Speech	1	1.13		uwp	
f89e245b-e948-4da4-ad6f-85d37fd2082f	1	5/29/2020 4:50:35 PM	user_other		Alright, When do you wanna be reminded?				[]		CoW	Speech	1	1.13		uwp	
f89e245b-e948-4da4-ad6f-85d37fd2082f	2	5/29/2020 4:50:40 PM	user	In 15 minutes.		NOTSURE	other_domain	In 15 minutes.	[]	{"PreviousTurnDomain": ["reminder"], "PreviousTurnIntent": ["create_single_reminder"], "TaskFrameGUID": ["CreateReminderActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
f89e245b-e948-4da4-ad6f-85d37fd2082f	3	5/29/2020 4:50:40 PM	user_other		OK. I'll remind you  Today • 10:05 AM . {EarconSuccess}				[]		CoW	Speech	1	1.13		uwp	
f8dd4cf5-535c-4a0d-8d1e-ef7c82825ef8	0	5/29/2020 4:17:38 PM	user	Hey Cortana what do I have today at 2:00 PM.	I'm finding 1 event for today at 2:00 PM.	CALENDAR	find_calendar_entry	Hey Cortana what do I have <start_date>today</start_date> at <start_time>2:00 PM</start_time>.	[]		CoW	Speech	1	1.13		uwp	
f9094750-a456-468c-b29b-c94804e88e3d	0	5/26/2020 8:34:45 PM	user	Hey Cortana add an event to my calendar.	when's your event?	CALENDAR	create_calendar_entry	Hey Cortana add an event to my calendar.	[]		CoW	Speech	1	1.13		uwp	
f9094750-a456-468c-b29b-c94804e88e3d	1	5/26/2020 8:34:50 PM	user	Cancel.	Canceled	CALENDAR	cancel	Cancel.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["create_calendar_entry"], "TaskFrameGUID": ["CalendarCreateActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
f93289b0-46aa-4d4b-a5e9-7a7d22443bd7	0	5/27/2020 1:31:12 AM	user	Is Ashok available?	Sorry I don't know the answer to this one, but I'm learning.	CALENDAR	check_availability	Is <contact_name>Ashok</contact_name> <availability>available</availability>?	[]		CoW	Speech	1	1.13		uwp	
f964c885-9245-4f5c-99d0-0b4fce11cfa6	0	5/5/2020 11:18:07 PM	user	How many COVID-19 cases are reported today in Washington?	I'm sorry, but I can't help with that yet.	NOTSURE	other_domain	How many COVID-19 cases are reported today in Washington?	[]		CoW	Speech	1	1.13		uwp	
f99218b5-6f89-4d99-bfc8-ebae7df6d461	0	5/15/2020 1:28:52 AM	user	Lock my PC.	I'll open Settings.	ONDEVICE	open_setting	<setting_type>Lock</setting_type> my <device_type>PC</device_type>.	[]		CoW	Speech	1	1.13		uwp	
f9a109c8-ebe7-41ea-8f42-18fb547f5f2e	0	5/20/2020 9:50:42 PM	user	Hey Cortana what reminders do I have today.		REMINDER	find_reminder	Hey Cortana what reminders do I have <start_date>today</start_date>.	[]		CoW	Speech	1	1.13		uwp	
f9a109c8-ebe7-41ea-8f42-18fb547f5f2e	1	5/20/2020 9:50:51 PM	user_other		I found 15 reminders for today.				[]		CoW	Speech	1	1.13		uwp	
f9a961a5-051a-4452-a697-b58457299365	0	5/1/2020 11:39:59 PM	user	Tell what time is Costco in Redmond open.	Costco  is open today from  10:00 AM  to  6:30 PM .	NOTSURE	other_domain	Tell what time is Costco in Redmond open.	[]		CoW	Speech	1	1.13		uwp	
f9dc8a18-7e7c-4dab-97e7-e7a64fbfda02	0	5/11/2020 10:03:02 AM	user	Remind me to have water in.	Sure, When do you wanna be reminded?	REMINDER	create_single_reminder	Remind me to <reminder_text>have water in</reminder_text>.	[]		CoW	Speech	1	1.13		uwp	
f9dc8a18-7e7c-4dab-97e7-e7a64fbfda02	1	5/11/2020 10:03:07 AM	user	5 minutes.	OK. I'll remind you  Today • 3:38 PM . {EarconSuccess}	REMINDER	create_single_reminder	<start_time>5 minutes</start_time>.	[]	{"PreviousTurnDomain": ["reminder"], "PreviousTurnIntent": ["create_single_reminder"], "TaskFrameGUID": ["CreateReminderActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
fa0231ed-eff9-4af6-8961-fe5bd3632e81	0	5/22/2020 3:45:55 PM	user	Saturn.	According to wikipedia.org, Saturn is the sixth planet from the Sun and the second-largest in the Solar System, after Jupiter. It is a gas giant with an average radius of about nine times that of Earth.	WEB	web_other	saturn	[]		CoW	Speech	1	1.13		uwp	
fa05c49a-dc11-42ac-b0e5-4705a23e4fca	0	5/20/2020 8:19:39 PM	user	Open notepad.	OK.	ONDEVICE	open_application	Open <app_name>notepad</app_name>.	[]		CoW	Speech	1	1.13		uwp	
fa05c49a-dc11-42ac-b0e5-4705a23e4fca	1	5/20/2020 8:19:40 PM	user_other		Which notepad do you want?				[]		CoW	Speech	1	1.13		uwp	
fa05c49a-dc11-42ac-b0e5-4705a23e4fca	2	5/20/2020 8:19:47 PM	user	Open notepad plus plus.	Which notepad do you want?	ONDEVICE	open_application	Open <app_name>notepad plus plus</app_name>.	[]	{"PreviousTurnDomain": ["ondevice"], "PreviousTurnIntent": ["open_application"], "TaskFrameGUID": ["AppCommanding_LaunchAppV2GUID"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
fa05c49a-dc11-42ac-b0e5-4705a23e4fca	3	5/20/2020 8:19:55 PM	user_other		Which notepad do you want?				[]		CoW	Speech	1	1.13		uwp	
fa08031f-0e0f-4e5a-a037-9230c40d64c5	0	5/20/2020 4:35:30 PM	user	Can I speak Brazilian Portuguese with you?	Sorry I don't know the answer to this one, but I'm learning.	NOTSURE	other_domain	Can I speak Brazilian Portuguese with you?	[]		CoW	Speech	1	1.13		uwp	
fa0c0b24-3b83-4b0b-9f0d-a01ddd9438a9	0	5/20/2020 9:38:35 PM	user	How many what is the time difference between Paris and Denver?	Paris, France is 8 hours ahead of Denver, Colorado.	NOTSURE	other_domain	How many what is the time difference between Paris and Denver?	[]		CoW	Speech	1	1.13		uwp	
fa519dc1-c861-41a7-af44-e18253f96544	0	5/28/2020 1:22:55 AM	user	Where is keeper shortcut?	I'm working on it	FILES	file_search	Where is <file_keyword>keeper</file_keyword> <file_type>shortcut</file_type>?	[]		CoW	Speech	1	1.13		uwp	
fa519dc1-c861-41a7-af44-e18253f96544	1	5/28/2020 1:22:55 AM	user_other		Sorry, I hit a snag while trying to look up people in your company.				[]		CoW	Speech	1	1.13		uwp	
fa60e715-cc94-43e9-9f71-352547728f33	0	5/27/2020 12:51:25 PM	user	Add send jira tickets to Thomas task to my list.	I'm sorry, but I can't help with that yet.	NOTE	add_to_note	Add <note_text>send jira tickets to Thomas task</note_text> to my <data_type>list</data_type>.	[]		CoW	Speech	1	1.13		uwp	
fa8c9969-7894-4905-bb74-fc27fb2255b9	0	5/22/2020 6:40:55 PM	user	100 pattern.	Sorry, I'm not able to help with this one yet.	NOTSURE	other_domain	100 pattern.	[]		CoW	Speech	1	1.13		uwp	
faa180b9-ff29-46f9-946a-cf230f7300d8	0	5/6/2020 10:35:23 PM	user	Set a timer for 10 minutes at 4:00 PM today.	How long do you want your timer?	ALARM	set_timer	Set a timer for <duration>10 minutes</duration> at <start_time>4:00 PM</start_time> <start_date>today</start_date>.	[]		CoW	Speech	1	1.13		uwp	
faa180b9-ff29-46f9-946a-cf230f7300d8	1	5/6/2020 10:35:27 PM	user	10 minutes.	I'm counting down from 10 minutes.	ALARM	set_timer	<duration>10 minutes</duration>.	[]	{"PreviousTurnDomain": ["alarm"], "PreviousTurnIntent": ["set_timer"], "TaskFrameGUID": ["CreateTimerActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
fab16818-4f49-4785-b504-4bc31212a5f6	0	5/5/2020 7:56:41 AM	user	Open notepad plus plus.	I’ve got this for you on open notepad plus plus.	ONDEVICE	open_application	Open <app_name>notepad plus plus</app_name>.	[]		CoW	Speech	1	1.13		uwp	
fab31422-e37c-4638-97f3-b87c395f3646	0	5/29/2020 5:28:03 PM	user	What's the trading volume of Microsoft stock?	The trading volume for Microsoft so far today is 16.5 million shares.	NOTSURE	other_domain	What's the trading volume of Microsoft stock?	[]		CoW	Speech	1	1.13		uwp	
fafcf80b-1fc3-4919-9e5c-d638cf715ee5	0	5/22/2020 4:14:04 PM	user	Who are that meeting?	I'm finding 6 events for today.	CALENDAR	find_calendar_who	Who are that meeting?	[]		CoW	Speech	1	1.13		uwp	
fb030512-e23f-4072-a2d4-c00ff0d504e9	0	5/14/2020 7:37:20 PM	user	Schedule a new teams meeting for 5:00 PM today.	Here's what I have. Should I add this?	CALENDAR	create_calendar_entry	Schedule a new <meeting_type>teams</meeting_type> meeting for <start_time>5:00 PM</start_time> <start_date>today</start_date>.	[]		CoW	Speech	1	1.13		uwp	
fb030512-e23f-4072-a2d4-c00ff0d504e9	1	5/14/2020 7:37:30 PM	user_other		Here's what I have. Should I add this?				[]		CoW	Speech	1	1.13		uwp	
fb030512-e23f-4072-a2d4-c00ff0d504e9	2	5/14/2020 7:37:35 PM	user	Yes.	Great. {EarconSuccess}	CALENDAR	confirm	Yes.	[]	{"PreviousTurnDomain": ["calendar"], "PreviousTurnIntent": ["create_calendar_entry"], "TaskFrameGUID": ["CalendarCreateActionId"], "TaskFrameStatus": ["InProgress"]}	CoW	Speech	1	1.13		uwp	
fb0fa2ee-7b73-40a7-a0cd-8570838dce8e	0	5/12/2020 7:00:22 PM	user	What is the phone number of cafe Starbucks?	I found  5  locations for  Starbucks  in  Bellevue . The closest one's at  180 148th Ave SE , less than a mile away. Which one do you want?	NOTSURE	other_domain	What is the phone number of cafe Starbucks?	[]		CoW	Speech	1	1.13		uwp	
fb3fcc4d-422b-4e14-a93b-f9698bd3cb00	0	5/23/2020 8:40:44 PM	user	What do you do?	I can help with a lot of things, like your schedule. Try something like "Am I free at noon tomorrow?"	WEB	web_other	what do you do	[]		CoW	Speech	1	1.13		uwp	
fb4471a9-349a-44d8-bab0-953327bf5d02	0	5/29/2020 3:03:32 PM	user	What is your opinion of slack?	Sorry I don't know the answer to this one, but I'm learning.	NOTSURE	other_domain	What is your opinion of slack?	[]		CoW	Speech	1	1.13		uwp	
fb711875-e8f8-4cbe-bf6b-245b3a3aabfc	0	5/22/2020 11:22:42 PM	user	Delete my grocery list.	To delete your lists, you’ll need to edit in Microsoft To Do	NOTE	delete_note	Delete my <title>grocery</title> <data_type>list</data_type>.	[]		CoW	Speech	1	1.13		uwp	
fb78a91f-f71e-4b9f-9429-aaeee804b864	0	5/12/2020 11:22:04 PM	user	I found five located when is Home Depot open.	Sorry, I'm not able to help with this one yet.	NOTSURE	other_domain	I found five located when is Home Depot open.	[]		CoW	Speech	1	1.13		uwp	
fb7a6ca6-5998-4d4c-98d2-be1bbcf87b4f	0	5/26/2020 6:33:19 PM	user	Hey Cortana remind me every Monday night to water the plants.	OK. I'll remind you  Every week, Mon • 8:00 PM . {EarconSuccess}	REMINDER	create_single_reminder	Hey Cortana remind me <start_date>every Monday</start_date> <start_time>night</start_time> to <reminder_text>water the plants</reminder_text>.	[]		CoW	Speech	1	1.13		uwp	
fb825e03-6405-47fd-a09e-dd551d8fd4fb	0	5/6/2020 9:56:18 AM	user	Where is Sundar's office location?	I'm working on it	PEOPLE	search_people_attribute	Where is <contact_name>Sundar</contact_name>'s <people_attribute>office location</people_attribute>?	[]		CoW	Speech	1	1.13		uwp	
fb825e03-6405-47fd-a09e-dd551d8fd4fb	1	5/6/2020 9:56:20 AM	user_other		Sorry, I hit a snag while trying to look up people in your company.				[]		CoW	Speech	1	1.13		uwp	
fba1e1bc-2703-4c7f-b62a-e6036a46f4c0	0	5/18/2020 7:37:02 PM	user	Cortana open bing.com.	I'm sorry, I can't pull up websites here, but I can open apps.	NOTSURE	other_domain	Cortana open bing.com.	[]		CoW	Speech	1	1.13		uwp	
fbea68aa-a8dd-4f92-bcca-9d1ed06d3afe	0	5/3/2020 4:23:03 AM	user	Cortana where is India in Google map.	I don't see a list called India.	NOTSURE	other_domain	Cortana where is India in Google map.	[]		CoW	Speech	1	1.13		uwp	
fc092d54-f135-4d68-a6cc-4df3b8134ec1	0	5/21/2020 11:41:32 AM	user	Murder handcrafted knives.	Sorry, I'm not able to help with this one yet.	NOTSURE	other_domain	Murder handcrafted knives.	[]		CoW	Speech	1	1.13		uwp	
fc0fb3ce-9afa-4f86-9176-1f2653cdcb66	0	5/19/2020 11:12:30 PM	user	What's the normal body temperature?	According to medlineplus.gov, The average normal body temperature is generally accepted as 98.6°F (37°C). Some studies have shown that the normal body temperature can have a wide range, from 97°F (36.1°C) to 99°F (37.2°C). There are 1 other possible answers as well, which you will find in the Cortana app history	NOTSURE	other_domain	What's the normal body temperature?	[]		CoW	Speech	1	1.13		uwp	
fc3ae548-8ea0-43a4-b667-6228394d7e78	0	5/5/2020 11:17:11 PM	user	Whether it is a bug or not.	I'm sorry, but I can't help with that yet.	NOTSURE	other_domain	Whether it is a bug or not.	[]		CoW	Speech	1	1.13		uwp	
fc60f0d7-f512-43d2-b316-410673f07516	0	5/22/2020 1:47:52 AM	user	Search Frank.	I'm sorry, but I can't help with that yet.	NOTSURE	other_domain	Search Frank.	[]		CoW	Speech	1	1.13		uwp	
fc74e0e4-9774-403f-bbca-9b8b112052be	0	5/14/2020 10:27:10 PM	user	Hey Cortana spell catch.	Spell catch like this:  catch .	NOTSURE	other_domain	Hey Cortana spell catch.	[]		CoW	Speech	1	1.13		uwp	
