TurnNumber	PreviousTurnIntent	query	intent
0		Go to my recent files.	file_navigate
0		When drive	file_other
0		Off.	file_other
0		Cortana opens the image document I had up before	file_open
0		can you find the costco trip Docs by konigslow wodon	file_search
0		Search for grocery notes now.	file_search
0		EVINE	file_other
0		saving most recently used image	file_download
0		Hey can you please show me the files I used most recently yesterday?	file_search
0		show my I worked on pictures files.	file_search
0		vssx with the name of by jog and exercise	file_search
0		Browse the files from today	file_navigate
0		Cortana brought up my brownbag downloaded files.	file_navigate
0		show me the files I was editing this week.	file_search
0		show my photos from April 2015	file_search
0		Share the file in this meeting participants	file_share
0		Search for training presentation on expense reports.	file_search
0		Can you can open the document I was working on recently?	file_open
0		Open this dr	file_open
0		Can you open my I used most recently file for me	file_open
0		Cortana continue to work on document last opened	file_open
0		Bring up the doc I was working on.	file_navigate
0		Retrieve what I only working on and open it up.	file_open
0		save this article	file_download
0		show me presentation	file_search
0		Rushlimbaugh.com.	file_other
0		Can to open the last document most recent	file_open
0		Find PDF file for stress free guide to leave in Japan.	file_search
0		Share brownbag image I was composing of the meeting participants	file_share
0		I want a document to be opened where I updated.	file_open
0		Navigate in my I've recently used files	file_navigate
0		share my recent files	file_share
0		Navigate to my recent files	file_navigate
0		hey cortana search my files for syllabus	file_search
0		msn hotmail	file_other
0		Please open my tax document	file_open
0		saving lt review paper	file_download
0		Open most recently used ppt	file_open
0		Can you open my I was writing file for me	file_open
0		Pull of the document I was working on recently	file_navigate
0		Cortana brought up my that I created powerpoint deck.	file_navigate
0		show me my movies	file_search
0		can you show my recently file.	file_search
0		share a file with meeting attendees 11AM	file_share
0		bring up party notes now.	file_navigate
0		Share this file with my next meeting.	file_share
0		show with roger	file_share
0		Stop.	file_other
0		third one	file_download
0		share this file	file_share
0		open your spreadsheet I've recently used	file_open
0		Share that I created deck I was working on of the meeting attendees	file_share
0		open the spreadsheet most recent	file_open
0		Share the Some name deck	file_share
0		aol mail login	file_other
0		list my last active opened documents	file_navigate
0		Take me to where I can see all my recent files	file_navigate
0		show me the Serenity photos from May 3rd	file_search
0		Cortana open payroll documents.	file_open
0		please start the document I was using.	file_open
0		show my I was composing downloads	file_search
0		Open the paper I used most recently	file_open
0		Share the document I was using using the meeting	file_share
0		Show me my PPTX.	file_search
0		notebook files hamau bartar gurevick weibels opened	file_search
0		Show me PowerPoint files.	file_search
0		Search for Mexico trip photos under vacation photos.	file_search
0		cortana what are my notes	file_navigate
0		saving lt review paper	file_download
0		Share the spreadsheet I was working on with the meeting attendees	file_share
0		meeting with in depth edgy 6 vss by arriluce fratti emarel	file_search
0		upload LT review discussion downloads	file_download
0		Help find my math notes from last winter	file_search
0		Bring up the document file that I had up before	file_navigate
0		Please pull up my I was just working on paper	file_navigate
0		show with my meeting in 11AM	file_share
0		Share brownbag powerpoint deck using the 10 pm on Wednesday meeting attendees	file_share
0		show me the files I was editing this week.	file_search
0		Share that I created document I had up before in the meeting	file_share
0		please bring the recently document	file_navigate
0		Open my assistant and search presentation.	file_open
0		Share the document recent in the chat	file_share
0		Cortana open last weeks PPT file	file_open
0		Show me the files that I was just using	file_search
0		Navigate of my I was creating files	file_navigate
0		Can opens the last document I was last working on	file_open
0		open my recent file	file_open
0		files walked by chastel monissara	file_search
0		show my the excel I was composing	file_search
0		Open my recent files.	file_open
0		Can you please open your document that was closed?	file_open
0		share workplace file with John	file_share
0		share file with my conversation at next	file_share
0		Open the excel I used most recently	file_open
0		Cortana opening my planning word again	file_open
0		note about	file_search
0		slides file okwatsegue kremastinos wodon shared	file_search
0		I was just working on a document , please open the document.	file_open
0		PPT.	file_navigate
0		open file preview test plan document	file_open
0		see john oliver over at highbury park file of type Docs	file_search
0		Open our work in Sunnyvale document.	file_open
0		Please pulling up my I last edited document	file_navigate
