TurnNumber	PreviousTurnIntent	query	domain	PreviousTurnDomain	TaskFrameStatus	TaskFrameEntityStates	TaskFrameGUID	SpeechPeopleDisambiguationGrammarMatches	ConversationalContext	Source
0		show me attachment pdf with tim								AttachmentData_modifiy.tsv
0		find new files from steven with attachments								AttachmentData_modifiy.tsv
0		lindas documents with attachment								AttachmentData_modifiy.tsv
0		what recent file do i have which have attachments								AttachmentData_modifiy.tsv
0		documents to louis and frances from may and june that have attachments								AttachmentData_modifiy.tsv
0		show me all file from pete k with attachments								AttachmentData_modifiy.tsv
0		organize mailbox to show document with attachments								AttachmentData_modifiy.tsv
0		show marks files and attachment that i forwarded to john								AttachmentData_modifiy.tsv
0		attachment by chris documents								AttachmentData_modifiy.tsv
0		show me files with an attachment came in november								AttachmentData_modifiy.tsv
0		document with attachment on singing								AttachmentData_modifiy.tsv
0		bring up file with xls attachments								AttachmentData_modifiy.tsv
0		documents messages that have attachments								AttachmentData_modifiy.tsv
0		file from glenn to cherie with attachment from last month								AttachmentData_modifiy.tsv
0		any documents with attachments								AttachmentData_modifiy.tsv
0		documents with attachment to beer								AttachmentData_modifiy.tsv
0		files with attachment between february 9 and february 15								AttachmentData_modifiy.tsv
0		documents stan sent me with some attachments								AttachmentData_modifiy.tsv
0		some attachment was documents ed to me								AttachmentData_modifiy.tsv
0		document with attachments about christmas								AttachmentData_modifiy.tsv
0		lindas files from september with attachments								AttachmentData_modifiy.tsv
0		documents with attachment on basketball								AttachmentData_modifiy.tsv
0		to john power point attachments								AttachmentData_modifiy.tsv
0		documents ive received with attachments								AttachmentData_modifiy.tsv
0		documents with attachment from august								AttachmentData_modifiy.tsv
0		boss sent me an attachment regarding work for tomorrow								AttachmentData_modifiy.tsv
0		search for documents from last may that included attachments								AttachmentData_modifiy.tsv
0		documents from paul with onenote attachments								AttachmentData_modifiy.tsv
0		to hilary presentations attachment								AttachmentData_modifiy.tsv
0		to john vsdm attachments								AttachmentData_modifiy.tsv
0		search for documents with an attachment i sent to paul								AttachmentData_modifiy.tsv
0		files from gilligan to skipper with attachment about repairing minnow from july								AttachmentData_modifiy.tsv
0		document that includes attachments								AttachmentData_modifiy.tsv
0		attachment document march								AttachmentData_modifiy.tsv
0		files from ken with screenshot attachments from january								AttachmentData_modifiy.tsv
0		show me file from viv with an attachment								AttachmentData_modifiy.tsv
0		attachment word from mingzhu								AttachmentData_modifiy.tsv
0		documents from mom with attachments								AttachmentData_modifiy.tsv
0		i need to see files with stovetop attachments								AttachmentData_modifiy.tsv
0		files with attachment for may fund raiser								AttachmentData_modifiy.tsv
0		attachments from inbox january 25								AttachmentData_modifiy.tsv
0		work document with guidelines attachment								AttachmentData_modifiy.tsv
0		attachment document kylie sent me								AttachmentData_modifiy.tsv
0		file with attachment from december about tigers								AttachmentData_modifiy.tsv
0		file that have attachments								AttachmentData_modifiy.tsv
0		spreadsheets attachments file								AttachmentData_modifiy.tsv
0		unread files from ashok with attachments								AttachmentData_modifiy.tsv
0		find an file about baseball that has an attachment								AttachmentData_modifiy.tsv
0		file from greg to ellen with attachment about tigers								AttachmentData_modifiy.tsv
0		rosas document from january with attachments								AttachmentData_modifiy.tsv
0		files worksheet with attachment								AttachmentData_modifiy.tsv
0		from jamil with attachment								AttachmentData_modifiy.tsv
0		please show me attachments in file								AttachmentData_modifiy.tsv
0		find all document with attachments between june 3rd and june 20th								AttachmentData_modifiy.tsv
0		mpp attachment from goku								AttachmentData_modifiy.tsv
0		file with attachment from kelly about surgery								AttachmentData_modifiy.tsv
0		pdfs attachments from last week								AttachmentData_modifiy.tsv
0		which files do i have that have attachments								AttachmentData_modifiy.tsv
0		files from ron with attachment about dogs								AttachmentData_modifiy.tsv
0		document from jim boyle with vcs attachments								AttachmentData_modifiy.tsv
0		from tim decks attachments								AttachmentData_modifiy.tsv
0		file with attachment from jayson to anthon								AttachmentData_modifiy.tsv
0		bring up files with spec attachments								AttachmentData_modifiy.tsv
0		show me any documents with attachments								AttachmentData_modifiy.tsv
0		from liza attachment docs								AttachmentData_modifiy.tsv
0		i want to see documents to sally with an attachment								AttachmentData_modifiy.tsv
0		let me see file with excel attachments								AttachmentData_modifiy.tsv
0		documents from february with an attachment								AttachmentData_modifiy.tsv
0		documents attachment from mia								AttachmentData_modifiy.tsv
0		docs attachment								AttachmentData_modifiy.tsv
0		document sent from xinan xu with attachments								AttachmentData_modifiy.tsv
0		file with excels attachments re bills from june 2016 to july 2017								AttachmentData_modifiy.tsv
0		steve presentations attachments								AttachmentData_modifiy.tsv
0		find files from madeline with an attachment								AttachmentData_modifiy.tsv
0		provide results of sent files with attachments								AttachmentData_modifiy.tsv
0		outgoing documents with attachment								AttachmentData_modifiy.tsv
0		find documents with resume attachments								AttachmentData_modifiy.tsv
0		files with attachment from jane								AttachmentData_modifiy.tsv
0		im looking for document that barb sent me that included attachment								AttachmentData_modifiy.tsv
0		document to stacy with attachment								AttachmentData_modifiy.tsv
0		show me document with slides attachments								AttachmentData_modifiy.tsv
0		show my document with attachments								AttachmentData_modifiy.tsv
0		powerpoints attachments document								AttachmentData_modifiy.tsv
0		party documents with attachments from yannick from last december								AttachmentData_modifiy.tsv
0		file with attachment from mary re fishing								AttachmentData_modifiy.tsv
0		file about testing with attachment								AttachmentData_modifiy.tsv
0		attachments from march								AttachmentData_modifiy.tsv
0		files from danny to keith with attachment								AttachmentData_modifiy.tsv
0		documents attachment from ashley								AttachmentData_modifiy.tsv
0		tim with vsdm attachments								AttachmentData_modifiy.tsv
0		attachments included with document								AttachmentData_modifiy.tsv
0		files sent from abraham jacob with attachments								AttachmentData_modifiy.tsv
0		document from august 2019 with multiple attachments								AttachmentData_modifiy.tsv
0		file with deck attachment from last two months								AttachmentData_modifiy.tsv
0		file with invoice attachments								AttachmentData_modifiy.tsv
0		last weeks documents with attachments								AttachmentData_modifiy.tsv
0		document with youtube pptx attachments between april and may								AttachmentData_modifiy.tsv
